user_id,city,device_type,kyc_level,account_age_months,account_age_band,active_days_per_month,transactions_per_day,monthly_transaction_count,avg_transaction_amount,max_transaction_amount,total_monthly_spend,merchant_txn_ratio,peer_txn_ratio,merchant_count_month,peer_count_month,failed_transactions,failed_txn_ratio,refund_requests,refund_ratio,night_txn_ratio,weekend_txn_ratio,session_count,app_open_frequency,avg_session_duration_min,avg_gap_between_txn_hours,spend_volatility,avg_balance_before_txn,cashback_usage_ratio,suspicious_activity_score
UPI00124,Hyderabad,Android,Premium,28,2y+,24,4.45,110,494.05,1409.37,48482.11,0.541,0.46,31,83,2,0.0278,1,0.0154,0.045,0.376,62,123,3.79,8.78,0.37,13950.42,0.362,21.05
UPI00125,Delhi,iOS,Minimum,19,1-2y,17,5.5,84,621.75,1222.16,59238.38,0.481,0.505,37,45,5,0.0651,3,0.0358,0.047,0.406,32,47,2.7,8.49,0.361,31197.17,0.361,21.5
UPI00126,Bengaluru,Android,Minimum,29,2y+,20,10.21,205,228.45,492.6,47247.09,0.547,0.411,93,110,5,0.0364,1,0.0125,0.17,0.385,69,154,3.59,3.1,0.281,7192.55,0.34,26.87
UPI00127,Delhi,Android,Full,10,6-12m,14,5.5,66,362.35,819.74,25542.51,0.635,0.407,36,34,6,0.0999,2,0.0317,0.185,0.325,50,103,7.66,8.62,0.05,10343.5,0.373,44.61
UPI00128,Chennai,iOS,Full,15,1-2y,28,6.37,180,243.88,675.87,51419.06,0.674,0.359,78,105,5,0.0306,0,0.0043,0.129,0.387,61,147,6.14,4.97,0.322,22896.98,0.361,29.44
UPI00129,Ahmedabad,Android,Full,25,2y+,20,7.99,134,213.76,545.3,29290.61,0.708,0.277,53,80,8,0.071,2,0.0212,0.173,0.225,37,82,8.22,5.94,0.287,3183.73,0.432,38.77
UPI00130,Mumbai,Android,Full,9,6-12m,20,4.43,125,1053.71,3306.55,113297.77,0.479,0.548,44,83,0,0.0095,0,0.0044,0.16,0.294,51,97,5.1,7.67,0.27,29299.36,0.285,13.68
UPI00131,Kolkata,iOS,Premium,16,1-2y,28,7.91,271,2596.49,9230.41,800263.43,0.55,0.354,120,149,29,0.1155,15,0.0614,0.315,0.452,128,283,6.74,0.2,0.638,173781.25,0.282,53.21
UPI00132,Ahmedabad,iOS,Premium,15,1-2y,17,5.22,97,2854.06,5670.26,288768.76,0.588,0.434,48,46,4,0.0446,2,0.0208,0.082,0.236,20,35,5.57,4.81,0.114,208009.78,0.396,17.35
UPI00133,Bengaluru,Android,Minimum,23,1-2y,24,7.68,196,161.24,596.74,30312.53,0.581,0.446,109,81,9,0.0469,0,0.0057,0.184,0.391,87,182,6.04,2.14,0.569,4201.82,0.404,31.74
UPI00134,Bengaluru,Android,Full,3,0-6m,11,1.42,28,265.0,749.2,6986.95,0.625,0.365,10,23,0,0.0109,0,0.0025,0.027,0.443,17,28,3.67,25.19,0.467,1984.59,0.312,19.52
UPI00135,Mumbai,Android,Minimum,11,6-12m,22,3.81,105,2799.65,9402.21,342012.48,0.353,0.621,29,70,30,0.2923,7,0.0692,0.36,0.591,75,186,6.6,3.69,0.625,199427.75,0.324,77.92
UPI00136,Delhi,Android,Full,28,2y+,3,0.57,4,650.52,1278.37,2999.42,0.534,0.471,0,4,2,0.35,0,0.0023,0.109,0.28,8,8,3.78,176.04,0.054,71.52,0.255,74.3
UPI00137,Pune,Android,Full,10,6-12m,15,4.83,75,229.71,443.88,16450.33,0.706,0.333,50,21,5,0.0764,2,0.0333,0.115,0.357,33,49,3.84,2.06,0.25,5487.94,0.353,37.11
UPI00138,Hyderabad,Android,Full,10,6-12m,23,7.72,190,296.13,760.09,64479.44,0.595,0.376,88,105,0,0.0114,2,0.0185,0.065,0.373,87,142,5.84,2.53,0.217,37522.43,0.333,14.16
UPI00139,Pune,iOS,Full,16,1-2y,12,4.63,57,868.09,2867.74,44274.61,0.94,0.032,35,22,5,0.1028,0,0.0067,0.186,0.32,37,52,4.68,12.63,0.397,24755.52,0.417,30.01
UPI00140,Pune,Android,Minimum,23,1-2y,10,6.96,67,3394.19,13195.57,222196.43,0.397,0.629,25,36,15,0.2382,3,0.0468,0.721,0.65,38,68,10.14,10.11,0.672,96917.85,0.313,86.89
UPI00141,Chennai,Android,Premium,23,1-2y,19,3.4,65,60,199.17,3723.27,0.878,0.129,65,2,2,0.0439,3,0.0511,0.067,0.349,33,54,7.15,13.85,0.471,3731.46,0.393,22.56
UPI00142,Mumbai,iOS,Full,20,1-2y,16,7.47,99,205.11,518.13,20190.09,0.593,0.38,53,44,10,0.1141,0,0.0005,0.12,0.242,44,101,2.72,8.26,0.309,13846.77,0.35,52.16
UPI00143,Chennai,iOS,Full,2,0-6m,14,3.03,42,1033.13,2161.53,46756.31,0.697,0.318,32,11,5,0.1205,4,0.1017,0.059,0.348,28,30,6.4,16.14,0.21,10678.42,0.418,53.45
UPI00144,Mumbai,iOS,Minimum,17,1-2y,28,8.0,199,138.93,317.45,22683.13,0.48,0.548,83,112,5,0.0285,1,0.0114,0.073,0.302,90,183,5.81,0.67,0.214,9482.26,0.247,26.42
UPI00145,Delhi,Android,Full,22,1-2y,28,3.93,78,264.36,427.93,18683.21,0.894,0.124,52,28,0,0.0082,0,0.0031,0.183,0.404,54,66,5.99,9.4,0.05,2259.53,0.387,10.12
UPI00146,Kolkata,iOS,Minimum,1,0-6m,20,4.77,102,138.26,356.11,11945.46,0.713,0.319,68,29,3,0.0417,1,0.0143,0.05,0.366,78,179,5.05,5.66,0.303,3296.36,0.316,27.81
UPI00147,Pune,Android,Full,24,1-2y,25,3.25,74,760.38,2127.36,57029.31,0.93,0.049,59,15,6,0.0961,1,0.0205,0.074,0.395,62,99,2.79,11.31,0.323,24747.77,0.514,19.69
UPI00148,Ahmedabad,Android,Full,25,2y+,6,1.54,4,752.91,1896.85,2752.63,0.558,0.501,2,1,4,0.35,1,0.2,0.059,0.409,6,9,3.13,179.89,0.369,568.2,0.323,92.89
UPI00149,Kolkata,Android,Full,18,1-2y,19,4.85,88,621.66,1646.37,61207.01,0.464,0.554,35,49,3,0.0351,0,0.0044,0.142,0.301,37,66,2.09,5.96,0.512,17318.14,0.293,23.03
UPI00150,Pune,Android,Full,28,2y+,15,4.65,56,390.2,1024.35,20546.29,0.706,0.265,30,27,4,0.0859,2,0.0408,0.114,0.335,51,89,4.7,15.09,0.442,4219.2,0.439,32.34
UPI00151,Hyderabad,iOS,Minimum,20,1-2y,2,8.95,17,1333.08,3731.56,22371.43,0.409,0.61,4,15,32,0.35,5,0.2,0.76,0.637,12,25,9.51,44.25,0.567,2177.42,0.302,100
UPI00152,Hyderabad,Android,Minimum,8,6-12m,13,9.55,107,317.49,744.98,37237.21,0.718,0.283,65,43,9,0.0951,4,0.0446,0.143,0.364,36,72,5.92,5.67,0.319,23515.75,0.42,45.16
UPI00153,Bengaluru,Android,Minimum,14,1-2y,8,12.69,98,293.71,995.08,25781.77,0.451,0.595,30,73,11,0.125,0,0.0029,0.748,0.365,39,99,8.21,9.04,0.792,17263.2,0.297,75.41
UPI00154,Pune,Android,Full,11,6-12m,24,1.47,36,965.72,2498.98,35399.08,0.792,0.2,11,24,3,0.0955,3,0.0854,0.106,0.37,45,58,6.25,18.44,0.307,26721.75,0.43,44.04
UPI00155,Pune,Android,Full,14,1-2y,16,7.96,127,184.84,447.07,27487.38,0.553,0.456,62,65,7,0.0607,0,0.01,0.191,0.323,32,46,6.3,4.21,0.251,5307.49,0.318,30.56
UPI00156,Hyderabad,Android,Full,5,0-6m,23,1.86,39,111.13,352.52,3833.61,0.305,0.698,12,34,19,0.35,1,0.0265,0.613,0.493,56,88,6.96,17.79,0.785,1146.47,0.329,94.99
UPI00157,Hyderabad,Android,Full,8,6-12m,14,16.09,232,2140.67,8353.01,479949.73,0.48,0.621,105,131,28,0.1276,6,0.0357,0.553,0.646,53,154,6.32,3.79,0.812,182979.25,0.372,94.78
UPI00158,Ahmedabad,Android,Full,13,1-2y,25,6.24,148,1190.5,4033.75,191095.13,0.358,0.533,34,115,24,0.1732,0,0.0028,0.597,0.545,77,149,3.93,1.25,0.443,78250.34,0.261,68.23
UPI00159,Pune,Android,Premium,9,6-12m,24,3.13,51,845.07,2283.85,49749.71,0.87,0.156,33,17,7,0.1421,3,0.0676,0.049,0.234,69,120,7.29,13.55,0.252,6855.46,0.492,29.29
UPI00160,Kolkata,Android,Full,16,1-2y,9,1.08,10,351.42,773.56,3258.39,0.6,0.385,0,10,1,0.1094,0,0.0047,0.101,0.192,20,26,2.23,67.97,0.301,50,0.314,23.17
UPI00161,Bengaluru,iOS,Premium,37,2y+,22,9.15,183,238.61,555.98,48369.4,0.619,0.357,90,88,1,0.0117,0,0.004,0.195,0.387,66,98,8.41,6.53,0.412,27765.07,0.333,16.26
UPI00162,Delhi,Android,Full,38,2y+,15,4.0,68,1070.39,4038.45,78388.53,0.882,0.088,52,12,0,0.0061,0,0.0015,0.047,0.242,45,88,5.0,8.18,0.502,30738.67,0.353,6.37
UPI00163,Mumbai,iOS,Full,3,0-6m,13,10.02,133,511.26,1764.84,62903.44,0.397,0.568,44,83,23,0.1856,10,0.0798,0.745,0.591,53,102,11.02,3.51,0.692,25455.34,0.286,88.89
UPI00164,Ahmedabad,Android,Full,14,1-2y,14,4.23,54,463.75,664.63,25829.38,0.525,0.496,18,39,0,0.0085,1,0.0209,0.145,0.277,35,58,4.24,20.0,0.144,15961.72,0.283,19.26
UPI00165,Hyderabad,iOS,Minimum,14,1-2y,21,6.74,140,337.67,471.89,54007.03,0.641,0.321,64,80,0,0.0116,2,0.0222,0.068,0.303,77,180,5.29,6.3,0.336,9277.8,0.41,15.17
UPI00166,Mumbai,iOS,Minimum,16,1-2y,10,0.6,19,336.11,915.67,5502.33,0.427,0.648,13,8,2,0.1196,0,0.0086,0.116,0.36,7,12,5.4,39.83,0.193,2125.48,0.354,54.97
UPI00167,Hyderabad,Android,Premium,10,6-12m,20,5.43,112,673.25,1082.78,73012.3,0.594,0.421,49,57,3,0.0344,0,0.004,0.13,0.271,52,95,4.26,2.11,0.161,50763.81,0.301,25.56
UPI00168,Delhi,Android,Full,15,1-2y,14,12.22,160,1215.74,4463.54,177199.73,0.447,0.455,74,87,9,0.0635,0,0.0018,0.465,0.346,55,78,10.38,4.85,0.486,71655.82,0.246,51.6
UPI00169,Bengaluru,Android,Full,8,6-12m,6,2.01,12,351.81,825.8,4248.4,0.49,0.519,4,8,1,0.0845,1,0.0896,0.121,0.383,4,6,4.27,59.92,0.228,193.44,0.282,41.45
UPI00170,Pune,iOS,Minimum,14,1-2y,23,5.28,106,198.48,658.03,23111.19,0.587,0.368,59,46,6,0.0586,0,0.0028,0.186,0.342,52,92,3.27,8.96,0.367,13113.32,0.305,34.05
UPI00171,Ahmedabad,Android,Full,19,1-2y,24,3.83,123,313.53,553.48,36211.69,0.886,0.117,88,34,5,0.0501,1,0.0149,0.147,0.281,86,171,2.15,4.7,0.052,22894.91,0.426,27.22
UPI00172,Hyderabad,Android,Full,13,1-2y,18,2.54,39,1837.07,4387.06,72339.94,0.622,0.348,22,8,5,0.1434,0,0.0058,0.131,0.379,47,52,3.07,18.66,0.05,9058.91,0.347,45.85
UPI00173,Ahmedabad,iOS,Minimum,25,2y+,21,8.18,206,613.04,1175.72,115401.84,0.896,0.134,137,66,8,0.0504,2,0.0101,0.082,0.403,40,68,6.48,4.88,0.15,82276.99,0.536,19.57
UPI00174,Mumbai,Android,Full,22,1-2y,19,4.28,72,268.95,678.54,18991.41,0.692,0.356,45,23,5,0.0817,1,0.0215,0.214,0.234,53,87,5.21,12.77,0.201,9186.37,0.31,26.23
UPI00175,Delhi,Android,Minimum,22,1-2y,6,1.13,10,326.33,920.12,2810.28,0.481,0.579,4,10,2,0.213,0,0.003,0.089,0.48,13,16,4.26,76.35,0.36,1880.01,0.337,53.06
UPI00176,Mumbai,Android,Full,26,2y+,20,3.6,78,3310.55,6810.33,225629.49,0.668,0.348,43,33,1,0.0158,0,0.0023,0.115,0.233,52,59,5.46,11.14,0.158,46005.03,0.39,13.96
UPI00177,Bengaluru,Android,Full,14,1-2y,26,9.53,233,117.95,184.17,23720.01,0.719,0.297,110,124,2,0.0177,0,0.0017,0.105,0.399,89,205,6.82,2.1,0.082,7008.04,0.454,23.33
UPI00178,Hyderabad,Android,Minimum,26,2y+,15,2.88,10,874.56,1704.07,10060.38,0.786,0.208,0,10,6,0.35,0,0.0016,0.052,0.371,38,65,3.94,65.79,0.073,5821.62,0.38,80.86
UPI00179,Bengaluru,Android,Full,27,2y+,18,3.13,45,1078.11,3373.02,45540.68,0.937,0.062,27,16,1,0.0292,2,0.0474,0.165,0.431,39,72,6.87,14.53,0.312,35750.49,0.42,16.07
UPI00180,Kolkata,iOS,Full,13,1-2y,26,6.68,196,143.05,344.83,27340.37,0.598,0.415,78,120,11,0.0642,0,0.0005,0.186,0.314,85,172,4.07,2.31,0.457,18480.67,0.309,38.69
UPI00181,Ahmedabad,Android,Minimum,14,1-2y,22,6.13,133,228.15,780.96,30459.48,0.663,0.377,55,78,3,0.0325,1,0.0078,0.113,0.376,50,89,6.85,6.77,0.495,22442.35,0.323,20.54
UPI00182,Chennai,Android,Premium,6,0-6m,19,3.94,43,600,1924.79,30279.1,0.698,0.349,18,22,3,0.0809,0,0.0022,0.097,0.321,44,70,4.61,14.94,0.484,3565.31,0.357,29.21
UPI00183,Kolkata,Android,Full,25,2y+,18,4.39,72,859.54,2604.56,71102.48,0.941,0.035,70,4,2,0.0424,1,0.0192,0.165,0.402,37,53,4.9,14.54,0.545,32094.58,0.544,18.03
UPI00184,Hyderabad,iOS,Full,13,1-2y,17,2.89,32,3383.18,9179.91,124456.69,0.812,0.228,18,16,1,0.0335,0,0.0054,0.162,0.306,31,38,3.52,21.7,0.155,81238.88,0.432,18.86
UPI00185,Ahmedabad,Android,Full,28,2y+,14,3.2,27,627.15,1875.57,19051.53,0.644,0.36,21,2,3,0.1213,0,0.0004,0.12,0.208,19,25,1,29.18,0.468,10698.88,0.357,35.61
UPI00186,Bengaluru,Android,Full,9,6-12m,12,4.18,61,445.62,828.79,31580.58,0.66,0.385,42,18,7,0.1186,2,0.0366,0.177,0.275,34,40,2.6,8.87,0.215,21045.96,0.369,46.8
UPI00187,Chennai,Android,Full,16,1-2y,5,9.42,48,1254.47,3704.65,57738.53,0.22,0.841,7,43,30,0.35,2,0.0491,0.669,0.303,16,42,5.62,10.88,0.383,27860.46,0.172,100
UPI00188,Chennai,Android,Full,7,6-12m,17,1.48,16,520.79,1342.57,8604.36,0.599,0.365,5,7,6,0.35,1,0.0647,0.159,0.399,40,46,4.78,47.6,0.478,7309.5,0.389,75.81
UPI00189,Hyderabad,Android,Minimum,11,6-12m,20,8.15,162,570.25,1562.46,85386.11,0.941,0.036,148,15,4,0.0289,2,0.0127,0.112,0.349,44,73,3.12,2.18,0.308,23289.46,0.392,11.53
UPI00190,Ahmedabad,Android,Minimum,3,0-6m,6,1.82,10,61.8,180.3,661.41,0.639,0.433,5,0,3,0.3147,1,0.101,0.04,0.517,4,6,3.83,69.82,0.322,382.2,0.44,82.08
UPI00191,Kolkata,iOS,Minimum,24,1-2y,22,2.95,69,441.31,1220.16,29566.08,0.932,0.048,54,14,3,0.051,3,0.0479,0.149,0.389,67,86,6.24,11.95,0.329,11583.98,0.539,20.94
UPI00192,Bengaluru,Android,Full,19,1-2y,9,0.51,1,20,49.58,100,0.527,0.398,0,0,3,0.35,0,0.0057,0.058,0.35,13,15,2.35,250,0.259,1350.15,0.279,72.7
UPI00193,Hyderabad,Android,Minimum,47,2y+,21,4.5,101,191.72,497.34,20021.86,0.712,0.25,64,42,5,0.0539,3,0.0395,0.179,0.289,49,92,3.14,3.5,0.287,5361.68,0.362,33.72
UPI00194,Ahmedabad,Android,Minimum,1,0-6m,3,0.77,3,590.46,2475.23,1461.46,0.385,0.542,0,3,1,0.3388,0,0.0006,0.125,0.187,3,5,0.97,241.59,0.49,2655.34,0.182,74.5
UPI00195,Kolkata,Android,Minimum,13,1-2y,23,3.06,81,1316.37,3659.34,118238.5,0.754,0.276,34,45,4,0.0604,0,0.0064,0.121,0.36,32,36,5.03,12.7,0.205,20813.98,0.416,25.49
UPI00196,Bengaluru,Android,Full,4,0-6m,24,4.69,109,577.27,828.26,62192.92,0.854,0.131,93,14,2,0.0339,6,0.0574,0.171,0.353,47,57,4.16,11.53,0.266,38345.8,0.379,34.27
UPI00197,Delhi,Android,Full,11,6-12m,26,7.02,201,333.19,879.26,71039.81,0.524,0.49,76,121,2,0.0182,1,0.0052,0.196,0.278,94,233,5.39,0.76,0.262,24450.7,0.369,21.5
UPI00198,Delhi,Android,Full,12,6-12m,4,1.86,5,368.46,910.12,1705.72,0.333,0.689,0,1,0,0.0047,2,0.2,0.02,0.324,5,8,5.54,145.11,0.295,50,0.25,44.61
UPI00199,Bengaluru,Android,Minimum,1,0-6m,7,0.21,9,647.68,1207.93,6490.75,0.394,0.543,7,2,2,0.2262,1,0.119,0.051,0.286,16,27,4.07,81.16,0.183,1890.5,0.309,70.56
UPI00200,Kolkata,Android,Full,1,0-6m,23,6.24,146,201.89,546.95,26266.17,0.566,0.481,62,86,3,0.0228,1,0.0116,0.205,0.345,62,77,6.12,3.12,0.399,10934.14,0.302,37.78
UPI00201,Hyderabad,Android,Full,13,1-2y,15,5.29,84,864.36,2233.13,74107.38,0.872,0.11,73,16,9,0.1106,1,0.0188,0.111,0.39,47,88,5.35,4.72,0.335,26495.6,0.501,27.79
UPI00202,Delhi,iOS,Minimum,20,1-2y,27,6.01,172,602.84,1141.03,113537.61,0.857,0.15,84,89,1,0.0169,2,0.0127,0.074,0.314,48,100,4.05,3.97,0.16,57629.75,0.406,15.87
UPI00203,Mumbai,Android,Full,34,2y+,6,1.38,8,260.69,613.89,1826.13,0.524,0.523,3,8,1,0.1313,1,0.1303,0.148,0.433,9,15,3.18,83.87,0.42,539.45,0.268,47.99
UPI00204,Delhi,iOS,Minimum,1,0-6m,25,6.67,163,699.9,1199.37,111761.6,0.719,0.283,117,46,4,0.0255,3,0.025,0.049,0.308,67,81,2.82,1.69,0.065,68443.94,0.413,36.66
UPI00205,Chennai,iOS,Premium,21,1-2y,24,4.97,104,748.96,2120.2,72417.15,0.554,0.402,42,56,4,0.0455,0,0.0076,0.157,0.378,61,86,4.11,10.59,0.551,11599.85,0.364,31.84
UPI00206,Delhi,iOS,Premium,28,2y+,13,4.32,68,532.92,1703.38,38070.4,0.46,0.574,30,38,2,0.0305,0,0.0076,0.158,0.248,22,36,3.87,13.65,0.512,11198.78,0.277,24.21
UPI00207,Kolkata,Android,Minimum,15,1-2y,14,4.99,63,3477.72,14538.28,229062.37,0.297,0.709,8,56,24,0.35,2,0.0403,0.525,0.437,74,195,10.83,13.19,0.628,154686.28,0.279,98.41
UPI00208,Delhi,Android,Premium,26,2y+,12,6.35,69,263.86,566.91,20691.6,0.932,0.088,65,0,5,0.0766,0,0.0009,0.055,0.426,40,81,6.8,7.28,0.281,14899.95,0.452,18.38
UPI00209,Bengaluru,Android,Full,13,1-2y,18,2.31,37,878.13,1826.45,36141.97,0.565,0.487,13,18,2,0.0654,0,0.006,0.073,0.358,47,57,3.79,19.68,0.215,6655.21,0.349,22.56
UPI00210,Ahmedabad,Android,Full,16,1-2y,20,6.8,118,1233.03,3506.92,120252.41,0.891,0.093,100,16,0,0.0071,1,0.0088,0.066,0.37,63,121,3.22,7.74,0.442,93127.87,0.46,15.87
UPI00211,Delhi,Android,Full,17,1-2y,18,10.32,180,128.13,315.03,19140.96,0.644,0.324,113,68,5,0.0377,1,0.0124,0.163,0.364,40,96,6.06,6.73,0.328,5516.41,0.432,47.72
UPI00212,Mumbai,Android,Full,13,1-2y,16,3.3,46,2913.92,5088.84,110201.77,0.796,0.223,30,18,7,0.1614,0,0.0065,0.117,0.204,29,37,5.41,17.76,0.084,60862.42,0.318,34.63
UPI00213,Kolkata,iOS,Full,19,1-2y,22,3.84,125,338.18,995.4,35977.55,0.709,0.246,99,25,0,0.0041,0,0.0068,0.174,0.272,86,136,7.66,0.91,0.321,18150.75,0.324,16.32
UPI00214,Pune,Android,Premium,16,1-2y,22,3.9,76,335.67,911.81,27253.38,0.916,0.085,70,5,3,0.0539,0,0.005,0.159,0.239,53,93,6.1,8.15,0.461,13383.21,0.468,26.71
UPI00215,Mumbai,Android,Premium,14,1-2y,20,5.04,98,92.28,257.1,10177.54,0.618,0.392,39,55,1,0.0249,3,0.0355,0.067,0.25,71,173,7.27,3.15,0.481,3497.53,0.318,32.06
UPI00216,Ahmedabad,Android,Full,7,6-12m,28,9.88,294,129.03,239.95,34598.5,0.549,0.501,150,141,4,0.0242,1,0.0096,0.148,0.317,59,133,4.5,7.34,0.174,21343.28,0.321,37.34
UPI00217,Ahmedabad,iOS,Minimum,22,1-2y,12,11.37,148,1093.35,3365.15,133044.28,0.396,0.653,55,96,20,0.1525,1,0.0164,0.451,0.458,44,126,8.43,0.79,0.746,41910.13,0.315,70.39
UPI00218,Ahmedabad,Android,Minimum,15,1-2y,22,4.43,98,917.82,2481.37,93752.72,0.879,0.124,85,10,6,0.0704,4,0.0502,0.195,0.394,60,116,4.08,7.34,0.563,24815.7,0.461,42.94
UPI00219,Pune,Android,Minimum,8,6-12m,18,4.0,85,686.73,2438.38,50054.09,0.577,0.413,32,54,5,0.0684,2,0.0236,0.141,0.215,44,75,5.78,11.13,0.381,4728.03,0.288,32.46
UPI00220,Kolkata,Android,Minimum,7,6-12m,15,2.99,43,3445.67,7620.5,131612.2,0.668,0.313,25,21,0,0.0017,0,0.0084,0.033,0.357,31,46,3.07,20.83,0.502,89552.98,0.415,6.04
UPI00221,Chennai,iOS,Full,27,2y+,1,1.22,1,416.38,1250.18,432.56,0.487,0.589,0,1,1,0.35,2,0.2,0.136,0.182,2,3,2.62,250,0.286,1121.77,0.286,98.3
UPI00222,Mumbai,Android,Full,21,1-2y,12,2.55,38,4235.11,5766.17,189325.27,0.768,0.175,23,16,0,0.007,1,0.0302,0.166,0.269,30,33,5.72,20.21,0.108,61640.79,0.445,19.45
UPI00223,Delhi,Android,Full,16,1-2y,15,5.66,62,470.5,1030.64,27297.47,0.828,0.177,42,18,7,0.1234,1,0.0193,0.149,0.386,34,66,10.72,10.36,0.204,12347.14,0.488,34.47
UPI00224,Ahmedabad,Android,Full,39,2y+,28,8.62,298,203.95,677.58,59246.62,0.51,0.467,110,182,9,0.036,0,0.0015,0.061,0.349,78,141,5.48,0.2,0.403,17947.6,0.334,25.28
UPI00225,Pune,Android,Minimum,19,1-2y,23,4.99,108,286.21,733.92,36018.56,0.886,0.127,67,39,6,0.0582,1,0.0109,0.186,0.286,55,78,6.55,3.6,0.363,9859.69,0.456,30.33
UPI00226,Kolkata,Android,Premium,24,1-2y,14,6.63,114,3427.38,11523.05,375788.35,0.383,0.52,35,79,13,0.136,5,0.0465,0.667,0.542,45,65,5.77,4.14,0.453,275761.24,0.299,60.49
UPI00227,Pune,Android,Premium,30,2y+,20,5.08,106,89.54,233.03,9022.88,0.522,0.502,28,79,3,0.0292,2,0.0194,0.094,0.285,63,82,4.91,6.46,0.344,4870.18,0.259,24.44
UPI00228,Pune,Android,Full,16,1-2y,19,6.38,132,870.09,1348.1,125873.87,0.531,0.434,55,80,4,0.0362,0,0.0034,0.172,0.272,35,65,4.14,5.46,0.424,63218.93,0.311,32.08
UPI00229,Delhi,Android,Minimum,9,6-12m,22,8.05,148,227.49,444.4,28618.09,0.658,0.351,74,72,6,0.042,0,0.0029,0.074,0.391,79,120,7.69,2.98,0.243,13036.35,0.321,27.43
UPI00230,Ahmedabad,Android,Minimum,29,2y+,23,6.69,183,163.63,395.33,33033.78,0.553,0.424,59,122,3,0.0192,1,0.0117,0.099,0.35,69,98,8.16,10.59,0.252,12979.39,0.33,30.2
UPI00231,Delhi,Android,Minimum,13,1-2y,18,3.73,40,3277.53,9562.43,141151.97,0.551,0.435,16,21,0,0.0147,0,0.0006,0.036,0.368,24,35,3.88,22.69,0.226,39770.66,0.361,11.76
UPI00232,Delhi,Android,Minimum,24,1-2y,22,3.91,71,78.73,180.83,4634.15,0.513,0.53,31,40,1,0.0198,0,0.0019,0.063,0.234,52,65,6.06,10.12,0.377,1555.44,0.247,28.89
UPI00233,Delhi,Android,Full,11,6-12m,6,1.16,5,278.73,593.89,1334.62,0.47,0.598,0,5,2,0.35,2,0.2,0.044,0.51,14,14,4.0,144.35,0.2,1324.17,0.284,100
UPI00234,Chennai,Android,Full,11,6-12m,24,4.39,113,1020.6,2591.78,128332.9,0.933,0.048,102,3,3,0.0314,2,0.0253,0.057,0.215,78,101,5.71,7.25,0.213,66458.99,0.469,19.61
UPI00235,Hyderabad,iOS,Full,7,6-12m,11,2.2,30,567.31,1563.55,16401.91,0.595,0.448,16,20,1,0.037,1,0.0342,0.089,0.346,19,30,5.44,27.34,0.299,6923.85,0.418,17.7
UPI00236,Mumbai,Android,Full,13,1-2y,15,3.97,42,323.28,970.17,15588.3,0.56,0.43,29,9,3,0.0771,1,0.0265,0.105,0.395,20,29,4.1,17.12,0.467,4465.06,0.406,43.02
UPI00237,Bengaluru,Android,Full,10,6-12m,9,5.86,56,490.23,1225.85,27004.77,0.471,0.563,24,25,4,0.0773,0,0.0057,0.102,0.205,21,34,5.07,17.9,0.352,8481.92,0.273,42.08
UPI00238,Delhi,Android,Full,4,0-6m,30,1.05,48,984.19,2713.86,53266.27,0.557,0.408,21,27,6,0.1351,0,0.0002,0.121,0.32,61,120,4.23,11.05,0.393,21776.27,0.362,41.16
UPI00239,Hyderabad,Android,Full,15,1-2y,19,3.89,73,767.97,1739.45,51343.27,0.695,0.262,40,34,4,0.0697,0,0.0004,0.123,0.257,48,72,4.9,13.61,0.137,6567.72,0.377,18.18
UPI00240,Bengaluru,Android,Full,2,0-6m,13,3.54,67,3716.11,15126.37,232676.27,0.559,0.478,42,25,0,0.0104,1,0.0191,0.056,0.349,27,48,3.47,11.26,0.503,72956.71,0.283,37.09
UPI00241,Hyderabad,iOS,Premium,5,0-6m,5,1.64,4,147.8,465.16,509.92,0.409,0.601,0,4,1,0.264,0,0.0067,0.092,0.302,10,10,4.49,182.31,0.332,50,0.241,61.62
UPI00242,Pune,Android,Full,24,1-2y,17,3.31,45,1076.53,3013.7,56561.14,0.539,0.507,22,21,4,0.0913,2,0.0464,0.065,0.226,41,50,4.06,13.38,0.343,16391.93,0.252,31.71
UPI00243,Mumbai,Android,Minimum,33,2y+,5,0.4,1,487.92,1296.8,401.1,0.461,0.582,0,1,2,0.35,0,0.0066,0.065,0.28,3,3,3.5,250,0.201,50,0.277,72.13
UPI00244,Bengaluru,iOS,Minimum,1,0-6m,12,3.65,50,4388.9,8787.22,221922.45,0.681,0.358,23,26,3,0.0614,0,0.0084,0.089,0.359,15,20,4.5,15.27,0.48,43450.61,0.389,39.95
UPI00245,Hyderabad,Android,Minimum,16,1-2y,21,7.39,155,130.55,284.13,23744.41,0.654,0.365,88,66,3,0.0284,0,0.0065,0.073,0.228,80,121,5.63,8.04,0.277,2792.77,0.27,28.05
UPI00246,Delhi,Android,Full,18,1-2y,19,4.6,82,1380.11,2844.98,106748.5,0.948,0.08,62,19,3,0.0387,2,0.0321,0.181,0.321,36,73,3.95,6.42,0.234,55965.64,0.414,25.19
UPI00247,Ahmedabad,Android,Full,11,6-12m,23,1.61,42,789.43,1146.01,31325.95,0.592,0.369,19,27,8,0.1981,4,0.1007,0.144,0.334,53,86,6.36,21.28,0.186,19659.41,0.415,56.79
